,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri,gender
7806,b83d4e4d-716a-4ecb-941a-f090b71c95ca,P27,country of citizenship,India,Jeet Ganguly,Q6172986,male
7807,0f3b8ef4-14f0-4b00-87e5-8e4164916202,P27,country of citizenship,Ecuador,Arturo Rodas,Q371331,male
7808,f759f918-3a58-4265-816b-23b796604a1c,P27,country of citizenship,Mexico,Enrique Llanes,Q5379740,male
7809,4d58dc55-f3ae-435c-b024-05788571e2fb,P27,country of citizenship,Argentina,Lionel Messi,Q615,male
7810,9550a884-1c68-4554-997a-df408bc4e5b3,P27,country of citizenship,Venezuela,Diosdado Cabello,Q1227076,male
7811,f7521ef4-253a-491f-bc1f-462b828b5a40,P27,country of citizenship,Japan,Ken Okuyama,Q3468094,male
7812,c6b73f87-72c1-43da-82c2-7bf67d1278bc,P27,country of citizenship,Belgium,Itta of Metz,Q259551,female
7813,57057e40-51a4-416f-bdee-bdd933a3a218,P27,country of citizenship,Brazil,Leonardo Silva,Q3830364,male
7814,91f42e9a-cae1-4219-8215-b176c0bb9543,P27,country of citizenship,Australia,Andrew Bogut,Q311546,male
7815,e41773c7-89c3-4b93-8198-315dbe91471b,P27,country of citizenship,Tanzania,Juma Ikangaa,Q116569,male
7816,fdbba4bd-7e89-4295-a92f-ad6cbf0cf777,P27,country of citizenship,Mexico,Marlene Favela,Q846086,female
7817,596ac057-3602-46b9-8bc2-be92a93f718e,P27,country of citizenship,Malaysia,Abdul Khalid Ibrahim,Q4665485,male
7818,260e1a7f-fa26-4159-924f-761f0748d8e1,P27,country of citizenship,Albania,Prince Leka of Albania,Q921021,male
7819,ca76f73a-ded4-4253-9a18-712141ec756e,P27,country of citizenship,Switzerland,Auguste Forel,Q22530,male
7820,eebf5da1-db8e-4d7a-b7be-4848a01d2017,P27,country of citizenship,Switzerland,Alfred Werner,Q123014,male
7821,9ee916ed-9412-4393-b4a2-9a0778f23ae1,P27,country of citizenship,Austria,Helga Nowotny,Q84702,female
7822,8eeba60a-0140-4bbc-9398-85e5c4e6f45a,P27,country of citizenship,Poland,Szymon Szymonowic,Q798323,male
7823,8ed25b51-4b08-42a1-852c-1daae1424dda,P27,country of citizenship,Spain,Rosario Flores,Q251210,female
7824,ca66e4a9-b4c8-4819-8b8c-51eb7ce703cb,P27,country of citizenship,Norway,Inge Magnusson,Q888200,male
7825,f4ca13be-0955-460a-b0b8-540f41653191,P27,country of citizenship,Canada,Eleanor Wachtel,Q5354410,female
7826,18cd5689-48b6-444b-8d61-7b146651b161,P27,country of citizenship,Spain,Charles II of Spain,Q36174,male
7827,955c32c5-3e1c-4798-a9a2-839479dabec9,P27,country of citizenship,Belgium,Jean Baptiste Abbeloos,Q2935238,male
7828,f2b344a1-e3d5-405d-b5d1-1d3665678a6d,P27,country of citizenship,Canada,Timothy Anglin,Q3529084,male
7829,c197bf45-cd90-45c4-9547-1a37a9383922,P27,country of citizenship,Lebanon,Hanan al-Shaykh,Q290143,female
7830,61fd7e61-d353-4cd1-9f03-f09234674814,P27,country of citizenship,Ireland,Art mac Cuinn,Q705810,male
7831,76e23406-17cf-40d3-b367-bb4de74642dd,P27,country of citizenship,Canada,Kristy Sargeant,Q6438483,female
7832,e81bd270-8bae-4fee-b5c8-556b105ffe4f,P27,country of citizenship,Mexico,Ely Guerra,Q5368409,female
7833,99bf876d-ba3e-491d-8353-4ec3bb0eb253,P27,country of citizenship,Switzerland,Felix Plater,Q667732,male
7834,a1cf74e5-867f-47b3-9677-22b610fd4342,P27,country of citizenship,Ukraine,Borys Kolesnikov,Q704326,male
7835,e2bf9a8b-5347-48df-92dd-da6eac1d3d63,P27,country of citizenship,Israel,Assif Tsahar,Q2655560,male
7836,1c2ba24a-a28b-4c01-978b-b363985cb981,P27,country of citizenship,Estonia,Marek Niit,Q3180855,male
7837,51dd8c2a-5df1-4474-a9e7-afa5bf8eff33,P27,country of citizenship,Canada,Marcel Trudel,Q3289451,male
7838,42d95d83-27fa-4e15-bbc7-4c327797b47d,P27,country of citizenship,Laos,Fa Ngum,Q532364,male
7839,a0475f89-4b74-4b6d-b9e9-7ad9ac6ab29e,P27,country of citizenship,Bulgaria,Lyuben Berov,Q704197,male
7840,c2240dc6-b51a-47cb-84bd-61f0fa94bb84,P27,country of citizenship,Australia,Luke Hemsworth,Q1877051,male
7841,ac120017-643b-4859-9f92-43952cb8e5d2,P27,country of citizenship,Ireland,Colman mac Duagh,Q5147732,male
7842,e1d57682-c6c5-4392-9bc4-a8e797c866a9,P27,country of citizenship,Canada,"Frank Oberle, Sr.",Q5488785,male
7843,2d6731b2-0621-4e95-9e4f-563e93cd7cff,P27,country of citizenship,Belgium,Mario Aerts,Q500086,male
7844,86610b76-d2d8-49c7-abe6-d95804ed4fe9,P27,country of citizenship,Canada,Terry Mosher,Q3518914,male
7845,d9d96c16-5324-40ef-a70d-4a7508149010,P27,country of citizenship,Japan,Minamoto no Sanetomo,Q174249,male
7846,2d4f0934-86d6-4c8f-9395-f3b017c1a95d,P27,country of citizenship,Afghanistan,Abdul Malik Pahlawan,Q4589180,male
7847,ca4b4f57-151c-4e2d-aa5d-d25fc4d2de3e,P27,country of citizenship,Spain,Blanca de Silos,Q18645679,female
7848,5c5ae1eb-a56c-4f3d-a17f-fbceff3612de,P27,country of citizenship,Denmark,Gorm the Old,Q314490,male
7849,aa5f60d7-0185-456f-99bb-0b3acb54870c,P27,country of citizenship,Paraguay,Gabriel Garcete,Q5515635,male
7850,4aedbf0e-3f23-45a5-9726-f60614cb2f34,P27,country of citizenship,Australia,Arthur Phillip,Q311548,male
7851,228011e6-4777-48b5-9505-4bcaf50823df,P27,country of citizenship,Germany,Johann Aegidius Bach,Q681465,male
7852,4dbefdc5-fed1-414a-8096-a7fe19fc853b,P27,country of citizenship,Japan,Katsuhiko Nagata,Q3874914,male
7853,bc007869-2c9d-49f3-a8b1-1c5e478b1edd,P27,country of citizenship,Argentina,Rodolfo Mederos,Q445934,male
7854,e79d9f7a-66f7-4c7d-bdcb-26537f10caa7,P27,country of citizenship,Japan,Satoshi Tsumabuki,Q1343721,male
7855,e84680c4-aed7-41bc-8a9a-9e61ed82385c,P27,country of citizenship,Bolivia,Katerine Moreno,Q8138210,female
7856,8c2cd745-77c3-48fc-9197-b9b4b7a66596,P27,country of citizenship,Japan,Yuki Uchida,Q1155256,female
7857,132d01ef-718f-4165-a145-38f50f5fb26e,P27,country of citizenship,Ireland,Joan Burton,Q444685,female
7858,345403dc-8c80-45cc-af91-5920325c92d7,P27,country of citizenship,Japan,Fumihiko Maki,Q312827,male
7859,4d0c70dc-4dce-4793-8e28-7cab0331328e,P27,country of citizenship,Japan,Sachimi Iwao,Q7396729,female
7860,4768f0b3-269e-416b-8a5d-297126a625a6,P27,country of citizenship,Canada,John Queen,Q15997399,male
7861,fb281454-04c6-4fa2-ba6a-fc20bd359443,P27,country of citizenship,Japan,Konosuke Matsushita,Q252785,male
7862,e27fcd2b-0d86-4594-8201-ede7e68f016f,P27,country of citizenship,Mexico,Manuel Uribe,Q362425,male
7863,2e30ba76-d648-46ad-b5a9-def402f94dd1,P27,country of citizenship,Senegal,Malick Badiane,Q709054,male
7864,df583a60-e9a8-40f4-a65a-cff765960ee3,P27,country of citizenship,Paraguay,Eduardo Schaerer,Q861003,male
7865,f4d907c3-4e93-44b3-b2ce-c835dd521111,P27,country of citizenship,Egypt,Sayyed Imam Al-Sharif,Q3474755,male
7866,aae58537-b4fd-4237-a483-93e7fa37f009,P27,country of citizenship,France,Jean Bobet,Q983533,male
7867,ed78e417-5de5-44d9-ae74-124feeec4ef1,P27,country of citizenship,Romania,Ion Dragalina,Q2918453,male
7868,01a2ce4e-e7f4-407f-8088-6a9a37af6138,P27,country of citizenship,Australia,Adrian Knox,Q4685169,male
7869,2a57e5b4-d101-45d7-8fd9-19f9c06796dc,P27,country of citizenship,Malaysia,Awang Hassan,Q4829796,male
7870,4fcfe7af-43c0-4111-804e-bd5ce6a0cf1a,P27,country of citizenship,Canada,Charles de Salaberry,Q321747,male
7871,4a9e10d3-b28c-4d88-bea3-612824817659,P27,country of citizenship,Canada,Orest Subtelny,Q1972681,male
7872,1917c751-3a68-4ebf-a2d0-05431a4e4863,P27,country of citizenship,Malaysia,Yahya Petra of Kelantan,Q4200577,male
7873,ce203af1-da89-4986-b9ee-d768b916fe53,P27,country of citizenship,Italy,Adriano Celentano,Q199943,male
7874,f372a606-438f-4d3c-bb3e-1320eeff09b7,P27,country of citizenship,Norway,Jens Evensen,Q167345,male
7875,256b277f-4695-4752-b9e3-e96f25f0b612,P27,country of citizenship,France,Henriette Caillaux,Q508672,female
7876,3cd2c825-15f2-492c-b16b-61cee550f8e4,P27,country of citizenship,Italy,Renzo Furlan,Q1852367,male
7877,ad9977a1-98da-4fe9-accf-4eaf2f98ecd1,P27,country of citizenship,France,Pierre Antonini,Q978447,male
7878,d4fb743d-30f0-4c8d-af3f-a6ebbc40d590,P27,country of citizenship,Israel,Ivry Gitlis,Q442010,male
7879,e68a9456-b32b-4188-a7fb-5a6c544876e8,P27,country of citizenship,Ireland,Desmond O'Malley,Q1200814,male
7880,036e3445-1c99-4c5d-8e1f-8f75980a315b,P27,country of citizenship,Italy,Caterina Davinio,Q237266,female
7881,80c3843b-c2ab-4ec5-a9b6-bd90c5b1c1a2,P27,country of citizenship,Slovakia,Rudolf Viest,Q702651,male
7882,cec7c346-04d8-4466-a108-b52cff9ced8c,P27,country of citizenship,Nigeria,Toke Makinwa,Q17109424,female
7883,0a3a5508-9c26-4992-8c86-533d64e73c3e,P27,country of citizenship,France,Mathieu Bodmer,Q266827,male
7884,88ccc235-e4cf-4fb3-9f3c-dd9e9f87da93,P27,country of citizenship,Belgium,Alix Perez,Q4727516,male
7885,7810ad7a-3341-4b44-9660-414ded86484b,P27,country of citizenship,Germany,Friederike Caroline Neuber,Q68316,female
7886,24ed88b7-b970-4db3-80a7-b8eea349ede8,P27,country of citizenship,Japan,Honinbo Shuei,Q5896202,male
7887,dcf5542d-4c4f-4588-9e99-7abc73c43306,P27,country of citizenship,Bulgaria,Georgi Parvanov,Q57261,male
7888,81a74d7d-5560-419f-85ca-17c2f52abdec,P27,country of citizenship,Singapore,Sharanjit Leyl,Q7489413,female
7889,1d122283-035c-4213-b0b8-1df798d76e85,P27,country of citizenship,Albania,Avni Rustemi,Q782976,male
7890,e96cd38c-a213-4c5e-b21c-ed04eb82fbb5,P27,country of citizenship,India,Rahul Dev Burman,Q3351160,male
7891,df5a98a5-4068-4b98-9b0f-75f60e075a41,P27,country of citizenship,Sweden,Andreas Carlsson,Q2026020,male
7892,0d41d049-74f0-44b1-a749-1547d29e8f9c,P27,country of citizenship,Romania,Duiliu Zamfirescu,Q1264222,male
7893,50b991c0-b231-4e02-9af6-5e61a9d7b29b,P27,country of citizenship,Japan,Harashima,Q11222236,male
7894,8f602643-d950-4c16-aa27-5718e2e9fea1,P27,country of citizenship,Philippines,Jao Mapa,Q6156424,male
7895,808541dc-00af-48ba-ba19-2c1ad430f374,P27,country of citizenship,Canada,Charles Rhodes Smith,Q5081998,male
7896,6c8a2595-5fb7-41d5-9ac3-0add5810e886,P27,country of citizenship,Mexico,Ana Guevara,Q237002,female
7897,803f596a-88a6-4344-8910-da3493d4f38f,P27,country of citizenship,Canada,Grant Lawrence,Q5596308,male
7898,cd37023a-7283-4399-8c8b-5bb909e881f4,P27,country of citizenship,Norway,Adelsteen Normann,Q355551,male
7899,4ba84e9b-828d-4fdb-858f-9a38a151d6b6,P27,country of citizenship,Brazil,Dilma Rousseff,Q40722,female
7900,eddc1d8b-491f-4faf-83e1-0c4560f2d299,P27,country of citizenship,Canada,William Weintraub,Q8020149,male
7901,531e97c0-7b74-4ebb-977f-44ebb255f1a2,P27,country of citizenship,France,Claude d'Annebault,Q2978302,male
7902,84c41afb-e1ed-43bf-8da6-a430fd2bdd47,P27,country of citizenship,Poland,Juliusz Gardan,Q4133638,male
7903,ad5ff852-4757-4600-82d7-df5c0911fb6f,P27,country of citizenship,Thailand,Chula Chakrabongse,Q1247114,male
7904,fa448fda-ffbf-4b5c-a3da-1d35cd8f68e0,P27,country of citizenship,Australia,Charles Sturt,Q548928,male
7905,5d3e2596-011f-4314-a4f8-dace1b109156,P27,country of citizenship,India,Gopaldas Neeraj,Q2384063,male
7906,2bc3045b-cd98-42a3-9284-e993f64af815,P27,country of citizenship,Poland,Hanna Krall,Q508420,female
7907,3e40bc2a-87bd-4540-a599-9b823e0a641b,P27,country of citizenship,Germany,Alfred Kubel,Q95852,male
7908,4e4c6442-545b-46df-aa8c-1cc523d4d986,P27,country of citizenship,Bulgaria,Doychin Vasilev,Q5303717,male
7909,ecdc8aa6-c979-4c1c-afc3-04c1787eafe0,P27,country of citizenship,Canada,Eric Peterson,Q2179433,male
7910,efaef00e-820a-46d5-b5b5-2cd95f217695,P27,country of citizenship,Canada,Maxwell William Ward,Q1465440,male
7911,6fbb8142-f6c4-47e1-a24f-802c50000c2a,P27,country of citizenship,Germany,Albrecht Weber,Q72205,male
7912,914976d5-2289-4159-a7b9-7646ca7c2ee1,P27,country of citizenship,Bangladesh,Hasibul Hossain,Q5679128,male
7913,5d30ffe0-0fd9-480c-bf8a-de851d7de535,P27,country of citizenship,Ukraine,Mykola Tomenko,Q1957965,male
7914,397756fe-5526-4de8-b7df-113c884034d8,P27,country of citizenship,India,Sabeer Bhatia,Q1650668,male
7915,58fe4ddf-01dd-412e-81d0-bbc30ffbc1be,P27,country of citizenship,Mexico,Imanol Landeta,Q339785,male
7916,44c757ea-9d66-4a07-ab4c-613717a112ee,P27,country of citizenship,India,K. R. Gowri Amma,Q6323816,female
7917,b541d076-c6ef-41e1-b460-ba6129a9eb2e,P27,country of citizenship,Norway,Jo Berger Myhre,Q11978630,male
7918,5c5f1c46-41b6-4a34-812f-1b552402855b,P27,country of citizenship,France,Ernest Blanc,Q3056848,male
7919,92ba8723-6a3a-4d5a-ada7-1f9951441e87,P27,country of citizenship,Mexico,Chespirito,Q555578,male
7920,2faed371-2f4f-4d7a-842c-9b241a16cbed,P27,country of citizenship,Iran,Adel Gholami,Q5846707,male
7921,db686bc6-48ac-4f7d-ad1d-d3fb236edb73,P27,country of citizenship,Ghana,Theodosia Salome Okoh,Q15457178,female
7922,d6127e45-39bd-42e1-b046-52380cbfd8f6,P27,country of citizenship,Switzerland,Constantin von Monakow,Q115766,male
7923,11887ebf-0853-4155-bbfe-6fdc9cbde263,P27,country of citizenship,Brazil,Ronaldo,Q529207,male
7924,006b2d08-597a-4a93-bec6-ff1d7b9dd2aa,P27,country of citizenship,Australia,Peter Lalor,Q2076561,male
7925,73130104-9c00-4b49-b463-f7658704fa25,P27,country of citizenship,Germany,Edelgard Bulmahn,Q66008,female
7926,2682256a-f283-4250-b3bb-f57e8c095523,P27,country of citizenship,Iraq,Mohammad Bahr al-Ulloum,Q715989,male
7927,32541add-cbf1-4264-b4cd-317b722db1b2,P27,country of citizenship,Germany,Christian Friedrich Hebbel,Q57182,male
7928,1a59b413-cdf5-43ad-91ac-9373df967ebb,P27,country of citizenship,Spain,Isidore the Laborer,Q379685,male
7929,db80e79c-4213-48a8-b0ec-ddc2a3a3e201,P27,country of citizenship,Chile,Carrera family,Q599145,NaN
7930,59739d6e-25cd-43e2-b546-75720857a6c3,P27,country of citizenship,Belgium,Jan Pieter Schotte,Q962759,male
7931,f68c3fe8-bdcd-4991-9bec-ed5c7bac5fdd,P27,country of citizenship,Germany,Rainer Fetting,Q325900,male
7932,c2a167be-8ea8-40d2-8c47-d86d1d7a49fd,P27,country of citizenship,Spain,Trajan,Q1425,male
7933,edc9ffa1-4dc9-4e18-988a-989b709f4621,P27,country of citizenship,Spain,Mateo Garralda,Q721526,male
7934,34681c55-829a-4ff9-83ec-279bd60fa563,P27,country of citizenship,Brazil,Ronaldinho,Q39444,male
7935,bfdd8b48-d048-4033-a6ee-269ca7890749,P27,country of citizenship,Canada,Leslie Morris,Q6531036,male
7936,8033c54d-47a7-4a17-b18f-7156d65f95a1,P27,country of citizenship,Japan,Kensuke Tanabe,Q707256,male
7937,05caebf7-46db-4b08-ba7f-b64ef13e3202,P27,country of citizenship,Belgium,Francis Dhanis,Q2344129,male
7938,3ba4eec3-0acf-4886-893a-c8f33cc9a3d2,P27,country of citizenship,Fiji,Epeli Ganilau,Q929760,male
7939,ba6b47d7-2785-4992-b50c-bd8867fcdbe0,P27,country of citizenship,Finland,Iiro Rantala,Q1658005,male
7940,f8ecffb9-f0c4-4544-9a2f-0c2e17ed03cc,P27,country of citizenship,Australia,Hamilton Hume,Q1523969,male
7941,825b7679-018b-421c-ae60-ae44e7f6559f,P27,country of citizenship,Canada,Nancy Drolet,Q6962652,female
7942,ed2985a5-9512-44dd-93c1-4a2e1d41c91c,P27,country of citizenship,Japan,Unkei,Q2006048,male
7943,84112c0d-744a-462f-9a76-88845da8390f,P27,country of citizenship,Netherlands,Peter Canisius,Q44624,male
7944,3771e267-52d3-41f4-b4d5-a2cfe9856e7e,P27,country of citizenship,France,Yohann Diniz,Q705966,male
7945,4a972df8-5afd-4973-a9b9-0728b17ac463,P27,country of citizenship,Mali,Bassekou Kouyate,Q810481,male
7946,30ecfb7b-32b7-4406-96a1-f48557cc771d,P27,country of citizenship,Australia,Rick Springfield,Q707446,male
7947,da34b150-fafa-4da5-bf41-d358fad63e95,P27,country of citizenship,India,Bimal Roy,Q55405,male
7948,cbc5499e-e2cf-49c8-abfc-52dde16f9f59,P27,country of citizenship,Australia,Scott Morrison,Q7436908,male
7949,cd167c09-ebea-48cc-a991-dba59cd95a62,P27,country of citizenship,Canada,Randy Bachman,Q1972182,male
7950,317377a8-9114-4a04-bc84-b4f705f36c51,P27,country of citizenship,Denmark,Otto Monsted,Q4266835,male
7951,f89d8849-5a80-494b-90cc-a41623a5cd19,P27,country of citizenship,Angola,Paulo Flores,Q2032898,male
7952,7f65bbf7-4666-49e6-aadb-d6c6586f3681,P27,country of citizenship,Hungary,Alexandre Trauner,Q599840,male
7953,ee5c7be8-d6c5-44b0-a789-32202c1f34cd,P27,country of citizenship,Argentina,Norma Aleandro,Q240136,female
7954,4abd03bc-72a4-4151-8c05-c3880a307111,P27,country of citizenship,Indonesia,Marty Natalegawa,Q58290,male
7955,8bdc76e7-2f1d-4bc1-9ba8-67d276139621,P27,country of citizenship,Canada,Stockwell Day,Q1556889,male
7956,dd6c7ab2-a4c6-46b2-8160-9e79b4fc0bfe,P27,country of citizenship,Morocco,Idris I of Morocco,Q438601,male
7957,8145f0dc-36f6-4136-9964-1f5723bf6f07,P27,country of citizenship,India,Humayun Abdulali,Q3143159,male
7958,8ea43565-d0ec-4d7e-8267-ed39077821ed,P27,country of citizenship,Norway,Anders Fannemel,Q490934,male
7959,d8595b14-bfbb-4f84-a034-414720e5d7ea,P27,country of citizenship,Sweden,Maria Wetterstrand,Q444747,female
7960,160f017d-50f4-42ae-bd6d-a4e17134189c,P27,country of citizenship,Philippines,Enzo Pineda,Q5381517,male
7961,2670dca5-758f-4b63-baad-6ca1d1759065,P27,country of citizenship,Japan,Buichi Terasawa,Q2630137,male
7962,baf1302e-0a5b-4a33-9d28-9fda0b61b192,P27,country of citizenship,Norway,Hans Magnus Ryan,Q82819,male
7963,4fbb3dfb-054e-4ad8-9fe0-d003f3dca983,P27,country of citizenship,Israel,Ovadia Yosef,Q467172,male
7964,875ac02c-a9a8-4934-b886-6d42eecbe9e8,P27,country of citizenship,India,Zafar Karachiwala,Q8064234,male
7965,bff77c8f-e9eb-41fd-8924-99c5e99be42c,P27,country of citizenship,Japan,Sola Aoi,Q287027,female
7966,c4bcf7d4-0581-4b79-9f25-dffe404a95c0,P27,country of citizenship,Thailand,Rangsit Prayurasakdi,Q339232,male
7967,5c3afb38-de4b-4e63-91b7-f4307df9e60d,P27,country of citizenship,Canada,Ambrose Bury,Q4741767,male
7968,146a27ae-9dca-4309-9f9f-2eea5660fdfd,P27,country of citizenship,Canada,Jennifer Heil,Q236325,female
7969,897492ab-d30b-400c-bd5c-13c3aedb8448,P27,country of citizenship,Belgium,Albert Grisar,Q2003880,male
7970,b7b2e32b-4bdb-4a32-ad4d-eafa35224b27,P27,country of citizenship,Mexico,Juan O'Gorman,Q1378325,male
7971,76a1f582-97cf-48e0-98e2-a204f0ca05a8,P27,country of citizenship,Italy,Beni Montresor,Q2660067,male
7972,3c047a82-d44d-45ab-aca8-8ccdb5e436da,P27,country of citizenship,Italy,Paolo Nespoli,Q17177,male
7973,7f90373f-37cb-4b0f-bfe4-4abde81934fb,P27,country of citizenship,Belarus,Natallia Solohub,Q457028,female
7974,43ac2bf6-9a54-41ff-8de9-b3ace46a4648,P27,country of citizenship,Canada,Thousand Foot Krutch,Q671780,NaN
7975,6aa1ef27-314f-49f7-9989-ab3e231b2b18,P27,country of citizenship,Nigeria,Yunfa,Q8061243,male
7976,97a4e2a3-2089-478c-8680-518f5d8c527e,P27,country of citizenship,Vietnam,Ho Chi Minh,Q36014,male
7977,369582b0-a800-4708-9e98-281b1c7862fa,P27,country of citizenship,Moldova,Vasile Stati,Q7916641,male
7978,e67b5f9e-fc5a-46f8-aac5-f8b8509deb4a,P27,country of citizenship,Canada,John Buchanan,Q3181141,male
7979,b11974b5-10a4-4986-9e17-f34924962558,P27,country of citizenship,Finland,Tapio Kantanen,Q1379497,male
7980,c50d6573-ec0f-4d61-acb3-542e8c7e08e8,P27,country of citizenship,Cuba,Fabio Grobart,Q5427825,male
7981,5f285287-e5dc-4063-8910-ef745aedaab0,P27,country of citizenship,Norway,Kim Myhr,Q11980653,male
7982,f5a2749c-88f3-4211-9a4a-b14b00b785a4,P27,country of citizenship,Canada,Thierry St-Cyr,Q3524528,male
7983,6748a8e9-b648-4161-a077-33343848ced8,P27,country of citizenship,Kazakhstan,Serik Akhmetov,Q57863,male
7984,a4426c73-0a4c-4093-a649-ba00a8d2a8f3,P27,country of citizenship,Australia,Alex Hawke,Q4717151,male
7985,480fb89c-669a-452c-8c24-3eb4d8495323,P27,country of citizenship,France,Alain Robert,Q312489,male
7986,00edcf9d-4b5b-47b2-9ac2-2398578088b5,P27,country of citizenship,Pakistan,Qazi Hussain Ahmad,Q2723448,male
7987,296124ef-a4bd-4d6b-961f-3672383d6eac,P27,country of citizenship,Australia,Henry Wallace Atkinson,Q19668014,male
7988,5dac9adb-d4a0-465a-9577-7298e649ae92,P27,country of citizenship,Japan,Kimio Yanagisawa,Q6410148,male
7989,df590dac-804c-482b-9209-d8ef029bbf53,P27,country of citizenship,Iran,Touraj Daryaee,Q7829045,male
7990,dc9b1e22-ac99-4585-9589-a590483ad256,P27,country of citizenship,Brazil,Thiago Soares Alves,Q2120570,male
7991,3f3f299d-0f85-45d9-9e3b-a736dfafcf7b,P27,country of citizenship,Bangladesh,Tanvir Mokammel,Q3346041,male
7992,d7a67a38-1ff9-4de2-aea1-d2f9d2476dce,P27,country of citizenship,Japan,Yasuyuki Kase,Q4115616,male
7993,4f2c4ea9-72cf-4cc4-88c7-df0bf07dc1ef,P27,country of citizenship,Norway,Hilde Marie Kjersem,Q15882072,female
7994,afbda23b-88b3-4f06-b120-c0bcfaf8569b,P27,country of citizenship,Nigeria,Julius Nwosu,Q1659574,male
7995,ef07f802-1106-4b8d-b391-fc44641fc85d,P27,country of citizenship,Greece,Princess Sophie of Greece and Denmark,Q630371,female
7996,067b3395-0207-4696-9aa3-ca5965c15174,P27,country of citizenship,Poland,Karol Szajnocha,Q967918,male
7997,324d709f-b03f-41cf-8217-39feb8e6aa5c,P27,country of citizenship,Poland,Jakub Kubicki,Q1679677,male
7998,805a992b-4546-49c3-977c-338d0480a122,P27,country of citizenship,Switzerland,Ferdinand de Saussure,Q13230,male
7999,aff7a134-8cb4-48d5-a23e-9533580ac2a1,P27,country of citizenship,Albania,Pali Miska,Q2047790,male
8000,52f35666-f1db-4d7f-9074-485991c82c21,P27,country of citizenship,Finland,Pasi Rautiainen,Q469711,male
8001,51aea0e2-2089-493c-acd8-3f8c0dc2988a,P27,country of citizenship,Australia,Irfan Yusuf,Q268778,male
8002,7fc3b4eb-f36b-4fe5-bd45-5fef2436eb59,P27,country of citizenship,India,Sunidhi Chauhan,Q2722933,female
8003,1e2c182a-f270-41ea-b760-91251a75b657,P27,country of citizenship,Italy,Mario Aldo Montano,Q1642981,male
8004,9de9dca4-c837-4f23-9e5e-a749d8ce75f5,P27,country of citizenship,Japan,Etsushi Toyokawa,Q1139734,male
8005,690f3810-7095-4adf-9e67-ea39f8ec3542,P27,country of citizenship,Canada,Oscar Drouin,Q3356974,male
8006,592de6ca-1e0b-45c4-8aad-33e704c9bfa3,P27,country of citizenship,India,Madan Lal,Q2767834,male
8007,c2532294-0fb7-4a47-be12-216510ff6a78,P27,country of citizenship,England,"Cecily Bonville, 7th Baroness Harington",Q5056508,female
8008,3bc61f1a-e8f1-453e-90a4-91b3e244e22b,P27,country of citizenship,Finland,Petri Lindroos,Q371232,male
8009,2f557839-fc09-4bfb-af7f-0e4ac2a18001,P27,country of citizenship,Taiwan,Hsieh Cheng-peng,Q5924232,male
8010,3b60e83a-e4ba-481f-af4a-06413518fb50,P27,country of citizenship,Austria,Nathaniel Anselm von Rothschild,Q89219,male
8011,4b1b0c17-6871-4fd8-9456-fd76ab81ef78,P27,country of citizenship,Poland,Magda Linette,Q722311,female
8012,19b0ddef-6a1e-4464-bb70-7004cfac5ab5,P27,country of citizenship,India,Irfan Habib,Q3154342,male
8013,15da4e98-3498-4aac-bcf1-fb4f5b29ae44,P27,country of citizenship,Italy,Giovanni Ferrari,Q382987,male
8014,1f196939-8070-4cd7-bf0a-76ca67491e0b,P27,country of citizenship,Canada,Joe Peschisolido,Q6211786,male
8015,22004960-4bc5-48be-bf41-f09a75ef9d9f,P27,country of citizenship,Australia,Vali Myers,Q3553797,female
8016,900b85bf-09f8-4cb6-acb7-c2d4293a55fa,P27,country of citizenship,Italy,Ermete Zacconi,Q555056,male
8017,aae5df05-55fc-4ce3-b7be-6288e1614e74,P27,country of citizenship,Tunisia,Tarak Ben Ammar,Q962765,male
8018,8aee3c78-8db3-424a-843d-d5254624e9bd,P27,country of citizenship,Germany,Johann Reuchlin,Q61067,male
8019,8a06c4be-4010-4158-8d66-956fde4d47d0,P27,country of citizenship,Egypt,Taha Hussein,Q328765,male
8020,4eef8e4e-bf12-4ffa-8980-291ace08a18c,P27,country of citizenship,Philippines,Margarita Moran-Floirendo,Q2713202,female
8021,f2f6fac8-4e07-4dc9-851f-6e4ccce7902d,P27,country of citizenship,Mozambique,Maria Lurdes Mutola,Q228807,female
8022,d752bf78-4208-48a9-a447-a7148d9300d8,P27,country of citizenship,Ireland,Robert Erskine Childers,Q1270441,male
8023,9c95e0cc-bc1c-4682-8c09-40f745b1359a,P27,country of citizenship,Canada,Farley Mowat,Q966679,male
8024,6edfbf28-1312-4546-bb21-3e3b1f47a03e,P27,country of citizenship,Austria,Baron Eligius Franz Joseph von Münch-Bellinghausen,Q78939,male
8025,875c3e48-923b-42c2-beeb-d60b778c9f03,P27,country of citizenship,Morocco,Ahmed Soultan,Q2842431,male
8026,e89ea5c5-0ea4-4e09-8440-a291b907f528,P27,country of citizenship,Japan,Takahiro Fujimoto,Q3544015,male
8027,1c34b3aa-1fa8-4b2b-964e-ca1e1ee45585,P27,country of citizenship,Sweden,Ulrica Arfvidsson,Q4382625,female
8028,eed42021-08e0-4feb-97bf-38f5168bfdf0,P27,country of citizenship,Canada,Albert Prefontaine,Q4711036,male
8029,8b551116-6b38-4684-be62-196026d9891e,P27,country of citizenship,France,Jean Victor Marie Moreau,Q333806,male
