,uuid,predicate_id,predicate_label,obj_label,sub_label,sub_uri
4126,1d119eb7-90f1-4442-979b-5795f9fc64a4,P1412,"languages spoken, written or signed",French,Alain Touraine,Q333686
4127,8e2dc1fb-519f-455d-9692-f88321737a4c,P1412,"languages spoken, written or signed",Polish,Kazimierz Wyka,Q4704499
4128,b15496e9-bafa-4f9b-af44-5c2f2fe3be7f,P1412,"languages spoken, written or signed",Russian,Sergey Uvarov,Q704501
4129,2efbfbd9-8513-4aca-8e23-95ab03be7e6d,P1412,"languages spoken, written or signed",English,Clark Gable,Q71243
4130,e6388ff9-cf35-4af9-9faf-a48716ce36d4,P1412,"languages spoken, written or signed",German,Johannes Bugenhagen,Q77260
4131,aaded6e9-cd83-4b26-8951-326595daf1e2,P1412,"languages spoken, written or signed",French,Auguste Chevalier,Q766644
4132,965c9393-14cb-4137-809e-bd23d7842403,P1412,"languages spoken, written or signed",Spanish,Ricardo Bofill,Q316413
4133,d400b6b3-3ec9-4f74-a306-336888616b49,P1412,"languages spoken, written or signed",Spanish,Yordi,Q1993924
4134,92b2e118-52fd-4562-b332-9e855bde22df,P1412,"languages spoken, written or signed",English,Lon Chaney,Q312656
4135,d3881be9-d7da-473a-8706-de1e5028b1f1,P1412,"languages spoken, written or signed",English,Caroline Alice Elgar,Q544517
4136,f89a1a82-c406-4c78-bc1f-86b8baaae5c1,P1412,"languages spoken, written or signed",French,Jacques Lacan,Q169906
4137,091fd425-deaa-406f-8091-ada09f6455b9,P1412,"languages spoken, written or signed",French,Olivier Baroux,Q3350789
4138,f6472f6b-8f6a-458a-ab37-3d65ffe72ede,P1412,"languages spoken, written or signed",English,Ian McShane,Q234141
4139,82a01972-0340-417b-a001-bb0d6557c004,P1412,"languages spoken, written or signed",English,Natasha Parry,Q1966361
4140,38eb459b-10f4-4224-ae3d-170ceb62139b,P1412,"languages spoken, written or signed",French,Jean Rollin,Q579712
4141,24d3595f-12f3-4917-8402-a328fe846792,P1412,"languages spoken, written or signed",English,James Garner,Q108510
4142,c59cd658-f02c-4a1b-8723-a6bf161a3e84,P1412,"languages spoken, written or signed",Estonian,Johannes Sikkar,Q3739687
4143,72a41a79-04da-40fa-94b6-d1dc0eecb205,P1412,"languages spoken, written or signed",Basque,Jon Juaristi,Q2669380
4144,8f765bd0-d2c9-4b56-8a9f-1a66e8c7f0ac,P1412,"languages spoken, written or signed",Dutch,Alex Benno,Q2109122
4145,cbd8f0c7-c90e-42cd-8a0b-3c7744b95501,P1412,"languages spoken, written or signed",French,Pascal Quignard,Q423298
4146,ffcda1c4-44b2-44ea-9978-96b9bf39de28,P1412,"languages spoken, written or signed",English,Melvin Van Peebles,Q2531955
4147,e1b74ffd-97dc-4758-8507-8b346d772ed6,P1412,"languages spoken, written or signed",Dutch,Constantijn Huygens,Q560746
4148,44b1d31d-c8b4-459c-b0c7-54629d11bd1b,P1412,"languages spoken, written or signed",Russian,Musa Manarov,Q467732
4149,947ae0e7-78df-4017-a4e7-59d2f5772f70,P1412,"languages spoken, written or signed",Italian,Antonio Margheriti,Q603216
4150,e8734c36-a421-4cc9-a927-20f14000cd59,P1412,"languages spoken, written or signed",French,Gaston Defferre,Q608815
4151,3a075fbc-83e8-44c9-8ced-ed8d6cc3f2d4,P1412,"languages spoken, written or signed",French,Maria de Medeiros,Q235115
4152,84ab98d6-a641-4c85-bace-39152bd2670e,P1412,"languages spoken, written or signed",English,Sajjad Ali,Q3308621
4153,8b536e3b-fa3b-4ea1-9e1f-aa34b69167b0,P1412,"languages spoken, written or signed",English,Zygmunt Bauman,Q158092
4154,a8fe3eb2-33d0-4737-9638-55ba86131705,P1412,"languages spoken, written or signed",Hebrew,Gilad Shalit,Q214821
4155,7931b47b-1bf7-4487-81c3-5da22de7e07a,P1412,"languages spoken, written or signed",English,Cedar Paul,Q5056828
4156,d83cadb0-384e-4af9-b7ab-96648f0762b6,P1412,"languages spoken, written or signed",Hindi,Shahu Modak,Q7462326
4157,e2e615dd-12c1-4781-aaf9-e4fc1f122c90,P1412,"languages spoken, written or signed",English,Henry Louis Gates,Q561458
4158,8e2205cd-2cf5-463f-8c7c-18b19ac67237,P1412,"languages spoken, written or signed",French,Gilbert Romme,Q1063401
4159,f4643f02-02c2-414d-bab8-07817d267692,P1412,"languages spoken, written or signed",Spanish,Paco Rabanne,Q467754
4160,c87f53c2-bcc3-439b-9243-0ef892c09f21,P1412,"languages spoken, written or signed",Italian,Pier Luigi Nervi,Q313528
4161,813017c2-5b36-43b1-b9e0-995974ece32b,P1412,"languages spoken, written or signed",English,Matt Greenhalgh,Q1372842
4162,b2351e48-c8d4-4ca7-a989-a25544270114,P1412,"languages spoken, written or signed",English,Henry Winter,Q600480
4163,ba7aa465-9cb7-4217-b6b0-c1fbaeebb821,P1412,"languages spoken, written or signed",Spanish,Manuel Valls,Q10287
4164,a45a5f80-9994-4e29-859b-9263cefe9a49,P1412,"languages spoken, written or signed",Italian,Riccardo Freda,Q750983
4165,b50783f1-4546-4d46-ace5-f0f7c1ceae77,P1412,"languages spoken, written or signed",English,John McEnery,Q1701025
4166,de90ab05-334c-4e3b-bffb-b97bd8c8195e,P1412,"languages spoken, written or signed",English,Willie Nelson,Q206112
4167,aaf0af4b-1ced-40a6-b5f1-fc9763eb4004,P1412,"languages spoken, written or signed",Irish,Dominic Behan,Q1237551
4168,24509340-95f6-4a1e-9755-846dc9dda9cf,P1412,"languages spoken, written or signed",English,Nassau William Senior,Q687552
4169,21933b28-7adf-4025-ae18-bc1b8e2898c7,P1412,"languages spoken, written or signed",English,"John Jervis, 1st Earl of St Vincent",Q335254
4170,85913bea-0fb4-433f-8a33-ef09a5b812c5,P1412,"languages spoken, written or signed",Persian,Abbas Kiarostami,Q55210
4171,6e8d6596-bc55-459a-82f0-61886b92c88d,P1412,"languages spoken, written or signed",Hebrew,Joseph Albo,Q559622
4172,76433a8a-71e1-4105-9577-26eb839b9f1c,P1412,"languages spoken, written or signed",English,Henry Clay Frick,Q93709
4173,c1ed0de5-d154-4702-91df-1d59b0a9e2a7,P1412,"languages spoken, written or signed",French,Remy de Gourmont,Q353876
4174,fc36a4ea-053b-4fa1-bee8-c79973c091ff,P1412,"languages spoken, written or signed",Dutch,Jan Kruis,Q335991
4175,1a76166b-97c2-47d5-a4f9-fad8e74ba766,P1412,"languages spoken, written or signed",Sanskrit,Valmiki,Q715607
4176,d176c31c-ad46-40fe-83ce-d0c70cf0b49f,P1412,"languages spoken, written or signed",English,John V. Evans,Q328527
4177,ef5c5011-ec65-4a22-ab45-466db0d2e131,P1412,"languages spoken, written or signed",French,Christophe Barratier,Q642942
4178,337301aa-1158-4991-9c27-e53b069c5f2a,P1412,"languages spoken, written or signed",English,George Bentham,Q731808
4179,88c96b00-6c88-417d-a587-af79bb8be84b,P1412,"languages spoken, written or signed",Chinese,Rui Naiwei,Q439481
4180,1078a2b1-d733-4618-9603-82ff2b4ca305,P1412,"languages spoken, written or signed",French,Jean Benguigui,Q1685364
4181,aa71ad42-f2b4-464b-9a43-53678ed6464c,P1412,"languages spoken, written or signed",Hebrew,Zevulun Hammer,Q2910400
4182,7532c072-8754-4e9b-8288-00c2a0b10290,P1412,"languages spoken, written or signed",Korean,Ahn Byeong-ki,Q323668
4183,6f2fa3e2-aa62-48b3-9066-707144906470,P1412,"languages spoken, written or signed",Romanian,Gheorghe Ciuhandu,Q927230
4184,cc750f6b-6eb2-4e90-a397-612d962a94c0,P1412,"languages spoken, written or signed",Telugu,Aamani,Q4661435
4185,1d3ee2fd-0ef5-4431-becf-d57b7d234480,P1412,"languages spoken, written or signed",Spanish,Alaska,Q1199942
4186,b927e09d-a28f-4d29-af65-59974523a033,P1412,"languages spoken, written or signed",Spanish,Francisco Silvela,Q1236383
4187,d5af93db-84b5-4990-8735-3437f9c04391,P1412,"languages spoken, written or signed",French,Jean-Baptiste Willermoz,Q675780
4188,84b1b0b0-b862-4a0e-ba93-fee64dcbdbf4,P1412,"languages spoken, written or signed",English,William Alfred Fowler,Q46120
4189,20851418-ef2a-4784-85d1-660b393c7527,P1412,"languages spoken, written or signed",Italian,Ferrante Pallavicino,Q3743016
4190,f925c929-c2f0-4cdc-b95d-82f9ff508c52,P1412,"languages spoken, written or signed",English,"William Eugene Stanley, Sr.",Q2578600
4191,dd092485-5a77-4c7c-9c32-0316ee4f5b9e,P1412,"languages spoken, written or signed",Bengali,Suchitra Sen,Q467343
4192,32ed9278-1624-4d5e-aeee-509cf4de3d6e,P1412,"languages spoken, written or signed",Romanian,Pompiliu Constantinescu,Q7227494
4193,8a536134-9892-47d6-9ed7-e1574dcbe9ca,P1412,"languages spoken, written or signed",Italian,Mario Monticelli,Q2454730
4194,9535a962-d646-4115-a445-cb4e5455d814,P1412,"languages spoken, written or signed",Estonian,Otto Tief,Q1375532
4195,3032b5a6-e2fb-49e5-96c1-2974d0a88b31,P1412,"languages spoken, written or signed",French,Pierre Berbizier,Q3383935
4196,70752209-c11d-408b-bd1b-174f9c066988,P1412,"languages spoken, written or signed",Dutch,Michiel Hazewinkel,Q1931225
4197,ae4c40eb-fadd-4a0a-908f-938020a44c98,P1412,"languages spoken, written or signed",Turkish,Safiye Ayla,Q545931
4198,b7dde0ae-023b-44fc-a58d-16343ba9fc81,P1412,"languages spoken, written or signed",English,Julia Lovell,Q6306544
4199,3b1ccba6-96a2-435e-b7fd-4c02fc18f90c,P1412,"languages spoken, written or signed",Hebrew,Abraham Fraenkel,Q61043
4200,2cdec561-208b-4ba8-ad08-77109f235e07,P1412,"languages spoken, written or signed",English,Lawrence Beesley,Q514465
4201,cb4b580c-faa9-4b65-bb32-602ac07f2ca7,P1412,"languages spoken, written or signed",Spanish,Alberto Bueno,Q27691
4202,9ef9f65a-0c01-4b58-b833-1ce7a8c34fdd,P1412,"languages spoken, written or signed",Hindi,Shafi Inamdar,Q7461024
4203,b00d0528-de6a-40d0-8515-11ee312f476d,P1412,"languages spoken, written or signed",English,Oliver Cromwell,Q44279
4204,9c353556-1002-4b81-9161-d25963e0c3fb,P1412,"languages spoken, written or signed",English,Gray Davis,Q356929
4205,1a7e6e26-9f2d-4e75-ab76-a23df1b96217,P1412,"languages spoken, written or signed",Bengali,Girish Chandra Sen,Q5564296
4206,66d47fe9-cb58-47c5-9f20-b8ae7e378c47,P1412,"languages spoken, written or signed",Spanish,Andoni Iraola,Q317216
4207,d1db0448-67e2-4dea-ab45-350d1dcebd44,P1412,"languages spoken, written or signed",English,Denise Robins,Q3705468
4208,82133c5b-a211-491d-b3e6-6e43f2ea3ca8,P1412,"languages spoken, written or signed",French,Jack Ralite,Q3157296
4209,0625c456-f701-4ff2-b822-5ce5aa4d2e6f,P1412,"languages spoken, written or signed",French,Louis Loucheur,Q2788498
4210,2cc0c51a-595b-4f05-b4fe-88cef9d86ad7,P1412,"languages spoken, written or signed",French,Sylvain Chomet,Q545274
4211,e876093d-3251-4711-8361-20df33e50393,P1412,"languages spoken, written or signed",English,"James Burnett, Lord Monboddo",Q1680084
4212,8f583456-68b3-408f-a947-094496c9f423,P1412,"languages spoken, written or signed",English,Liv Ullmann,Q191064
4213,4fa7fbfc-6635-4116-bfae-f062352b22ae,P1412,"languages spoken, written or signed",French,Jean Joseph Marie Amiot,Q725600
4214,02d4383f-b397-4b61-8a71-f6b99610747c,P1412,"languages spoken, written or signed",English,"John Hutton, Baron Hutton of Furness",Q332562
4215,03ae6dd4-d799-4d3f-afa6-a55ee16bf7ac,P1412,"languages spoken, written or signed",Dutch,Willem Wilmink,Q1391435
4216,6ca67d79-ea06-4f38-ab31-1eebba832b7a,P1412,"languages spoken, written or signed",English,John Edwin Sandys,Q320892
4217,1973e8c4-4ada-4d3e-8140-6a2bd5385c6e,P1412,"languages spoken, written or signed",English,William Wycherley,Q978564
4218,6ad0f4d5-ee5e-478e-bcc3-ea312c4ce78b,P1412,"languages spoken, written or signed",Spanish,Augusto Pinochet,Q368
4219,eba6d9ff-0c7a-4329-a57d-eb47349ebca2,P1412,"languages spoken, written or signed",German,Florian Henckel von Donnersmarck,Q57932
4220,afc28f5b-eee7-48bf-b21e-35ef2e4f5940,P1412,"languages spoken, written or signed",French,Paul Ulrich Villard,Q531898
4221,23e2c449-d940-4a7a-8b23-95d2df2956c0,P1412,"languages spoken, written or signed",Russian,Ivan Shmelyov,Q553718
4222,50707385-34a8-431e-bbbf-2553518eedd0,P1412,"languages spoken, written or signed",French,Christa Theret,Q440348
4223,1e17680a-8b16-43c0-87d9-bc2154885abd,P1412,"languages spoken, written or signed",Hindi,Gajanan Madhav Muktibodh,Q5517551
4224,2ab8dc4e-7aff-4dca-bd92-b5a487cd5d3f,P1412,"languages spoken, written or signed",English,Derrick Sherwin,Q3023995
4225,cd12ce06-7a69-4dde-b45a-d41ec0dac250,P1412,"languages spoken, written or signed",French,Jean Crotti,Q670319
4226,9c6dbbeb-88dc-4b2c-bd44-8039d5e62793,P1412,"languages spoken, written or signed",French,Robert Nivelle,Q49448
4227,b060205b-4d5b-4e27-9a34-fe136203338d,P1412,"languages spoken, written or signed",French,Francis Poulenc,Q191408
4228,2201e6d3-0647-4fd0-8cf4-3aae66884e4b,P1412,"languages spoken, written or signed",French,Jean Cassou,Q965990
4229,3f360e03-b85b-4bd8-9a57-da328b849282,P1412,"languages spoken, written or signed",French,Romain Grosjean,Q82742
4230,0b7864c9-8419-48e2-8b33-ce3aabcb63ea,P1412,"languages spoken, written or signed",Hebrew,Aharon Barak,Q399963
4231,8738f264-d2e5-4817-b183-c5e591af79e3,P1412,"languages spoken, written or signed",Urdu,Talish,Q7679556
4232,20f8d3a6-16af-49a4-b0b5-ce7e79d891be,P1412,"languages spoken, written or signed",English,Louise Lawler,Q539270
4233,d93a902a-2be0-4a1e-ba61-255d190e6111,P1412,"languages spoken, written or signed",Italian,Maria Fiore,Q742043
4234,88c8faca-aec3-4c33-a513-f8fb677af20b,P1412,"languages spoken, written or signed",French,Claude Closky,Q578232
4235,6866160c-3994-462d-aebd-45925461238f,P1412,"languages spoken, written or signed",Chinese,Han Han,Q470841
4236,6049f418-d3fe-412b-a27d-ee4cf01e9480,P1412,"languages spoken, written or signed",Telugu,Kallu Chidambaram,Q6353941
4237,77d60c6d-6828-48e7-9b51-192ee6d7dd7b,P1412,"languages spoken, written or signed",Spanish,Mateo Flecha,Q739218
4238,df078dda-6468-464d-8ec3-2baec8387896,P1412,"languages spoken, written or signed",Italian,Enzo Cannavale,Q339358
4239,d976c72b-052d-4840-a437-6b52d7a2edb6,P1412,"languages spoken, written or signed",Tamil,Manoj Bharathiraja,Q6751156
4240,3e0d92b1-8a1c-4b69-bbc6-40b845cba97d,P1412,"languages spoken, written or signed",French,Jules Massenet,Q194436
4241,80bed2df-0c4d-44be-8e79-66c77f2c4d23,P1412,"languages spoken, written or signed",Spanish,Jorge Juan y Santacilia,Q2085725
4242,f70dcf0c-6408-4474-b0c9-924117fbd453,P1412,"languages spoken, written or signed",Dutch,Gerrit Paape,Q2275893
4243,15f4ccd6-3a9c-4e12-ad62-4b03fb190a11,P1412,"languages spoken, written or signed",English,Thomas Phillipps,Q2147709
4244,b12b6c6d-b144-4885-b658-b7b38a5ef967,P1412,"languages spoken, written or signed",Spanish,Carlos Marchena,Q186415
4245,53326adf-903d-4c5d-a661-432a149bd5ca,P1412,"languages spoken, written or signed",English,Charles M. Hudson,Q15485873
4246,f2eae048-412b-41df-a33c-ba7979b669cf,P1412,"languages spoken, written or signed",Spanish,Ventura Pons,Q2399329
4247,130a9884-44a1-44fa-a328-c78315b8ea44,P1412,"languages spoken, written or signed",Turkish,Cevdet Sunay,Q158500
4248,6e8e37db-3329-4179-9737-c76e8a73b28f,P1412,"languages spoken, written or signed",English,Edward Bond,Q918625
4249,46d41fee-68fc-4bbb-a6cb-0853043f7dc2,P1412,"languages spoken, written or signed",Italian,Nanni Moretti,Q25100
4250,308ab6a0-8f29-4db4-b828-b26e89431f35,P1412,"languages spoken, written or signed",Telugu,Ram Pothineni,Q7288551
4251,e97ed62c-3611-4ba1-bf97-4e3079df38f3,P1412,"languages spoken, written or signed",English,Philip Henry Wicksteed,Q2306330
4252,9ec3faf9-780a-4f87-9329-ddf8f2f26ce4,P1412,"languages spoken, written or signed",English,Cid Corman,Q2436364
4253,e9733766-c2f0-4752-901f-364838e2ea16,P1412,"languages spoken, written or signed",Hebrew,Yoav Gelber,Q2325971
4254,cdb77fc8-f87b-4f45-97e5-e4aaf4091228,P1412,"languages spoken, written or signed",Serbian,Sava Mrkalj,Q3435493
4255,9e510952-6134-431e-9e44-be08a576a2de,P1412,"languages spoken, written or signed",Dutch,Max Velthuijs,Q1633069
4256,965c6073-4151-4706-af98-3227d5aa1e90,P1412,"languages spoken, written or signed",Italian,Silvio Orlando,Q677260
4257,2edb51e5-18fa-4d84-828f-9fbdb8e50c10,P1412,"languages spoken, written or signed",Tamil,Pattimandram Raja,Q7148582
4258,76f830a8-0e79-44f2-9173-a2375d6718a3,P1412,"languages spoken, written or signed",English,Charles Incledon,Q4201127
4259,c3809e56-7cfc-45ff-8c46-1d4c72a4893b,P1412,"languages spoken, written or signed",French,Manu Chao,Q207898
4260,5d4023f6-d790-42c4-b91e-aeb1c7beac15,P1412,"languages spoken, written or signed",French,Georges Marchais,Q182192
4261,cd38c2ee-cdb9-47d9-98ab-a79a1887ddb3,P1412,"languages spoken, written or signed",Italian,Amilcare Cipriani,Q2754922
4262,7338e7e5-0363-4449-ada3-aea3de3c3c12,P1412,"languages spoken, written or signed",Hindi,Dilip Kumar,Q377789
4263,4a4677c3-d4c0-4120-bcf2-81e20d585620,P1412,"languages spoken, written or signed",French,Jean Gruault,Q1059668
4264,4069bae4-4ddf-4674-ab7a-6ada95955b4a,P1412,"languages spoken, written or signed",Spanish,Mariano Gonzalvo,Q647523
4265,8dfb9c2e-920a-45a4-885d-944a2a6d68c5,P1412,"languages spoken, written or signed",Telugu,Madhavapeddi Satyam,Q16343436
4266,9cd129b7-41c9-4fd5-b601-faf19ace48f4,P1412,"languages spoken, written or signed",English,Piers Paul Read,Q668090
4267,863d3a39-287b-4752-ab7f-599ebc8038f1,P1412,"languages spoken, written or signed",Italian,Francis Robortello,Q1751281
4268,064e6bd9-59f3-4654-b3d1-c2025bbb7fcf,P1412,"languages spoken, written or signed",Russian,Ze'ev Jabotinsky,Q319896
4269,e176da49-2b20-4df5-930a-2ecdfb634947,P1412,"languages spoken, written or signed",English,Stephen Orgel,Q125830
4270,93cc0374-05bb-485f-9845-777b26d328aa,P1412,"languages spoken, written or signed",English,Roger Quilter,Q1971524
4271,06085622-798f-4529-9a98-1e63a3be448c,P1412,"languages spoken, written or signed",Hebrew,Nitzan Horowitz,Q2916662
4272,c7481f03-c265-46aa-a932-9ed6e53ec1af,P1412,"languages spoken, written or signed",Italian,Leone Caetani,Q1373674
4273,cbb64a01-0141-409c-a805-67f2114ac8cd,P1412,"languages spoken, written or signed",Hebrew,Isaac Baer Levinsohn,Q1390040
4274,f37e04aa-0a75-4d10-a17e-d4f4223ad1c4,P1412,"languages spoken, written or signed",Spanish,Nando Parrado,Q582826
4275,14d06c0e-9fbe-443f-b637-c7e949479e8c,P1412,"languages spoken, written or signed",Armenian,Krikor Zohrab,Q3113776
4276,50b7e441-7020-4dd7-ba3f-321347073030,P1412,"languages spoken, written or signed",Spanish,Pedro de Heredia,Q645620
4277,fc3e194d-3db2-4bfe-a62f-4a5b291617f2,P1412,"languages spoken, written or signed",Hebrew,Haim Ramon,Q652581
4278,39d6f7ac-df42-4285-b31a-d7e84ef26b2e,P1412,"languages spoken, written or signed",French,Malik Zidi,Q2185587
4279,35c7679d-b98c-40a7-9b1c-c52d7b8f7ab7,P1412,"languages spoken, written or signed",Hebrew,Jabr Muadi,Q2903320
4280,a91073ee-2327-4383-a945-f783da836ed8,P1412,"languages spoken, written or signed",French,Georges Ohnet,Q1393388
4281,3671d60a-b153-4f75-b5f8-8c9be912c387,P1412,"languages spoken, written or signed",Serbian,Aleksandar Zograf,Q1376351
4282,44081818-d117-4a3d-babc-38e517e0e7ce,P1412,"languages spoken, written or signed",English,Stephen Gosson,Q541948
4283,ee0dbc57-3de7-4702-9de2-3180df3d3d5d,P1412,"languages spoken, written or signed",Italian,Olga Vittoria Gentilli,Q3881639
4284,7f2add3a-2ecc-415e-b5c0-b1b244a1adf9,P1412,"languages spoken, written or signed",English,Alfred Watkins,Q2835512
4285,eb817a2f-acd1-41d7-8601-21ecb19808fe,P1412,"languages spoken, written or signed",English,John Clopton,Q64782
4286,86262f98-af0c-4a26-8136-1f4dc64aa266,P1412,"languages spoken, written or signed",Telugu,Lakshmi Rai,Q3520472
4287,b9068137-0db5-4082-843b-22b143d873c5,P1412,"languages spoken, written or signed",Hebrew,Nahum Sokolow,Q918966
4288,1a794068-4b83-4477-b3f7-00b002a87037,P1412,"languages spoken, written or signed",French,Henri Massis,Q3131604
4289,a5c6c530-ff2b-4453-a817-b08f5b299a9e,P1412,"languages spoken, written or signed",Tamil,Mukesh Tiwari,Q6933441
4290,46f5711f-18c7-4b69-b792-f332bcf9952b,P1412,"languages spoken, written or signed",French,Louis de Cahusac,Q325083
4291,54dbf5cc-13d4-4e84-bf6b-edfb82e107bb,P1412,"languages spoken, written or signed",Welsh,T. H. Parry-Williams,Q2383305
4292,0ed73252-79bb-4c4d-84a1-33104c146609,P1412,"languages spoken, written or signed",English,L. L. Zamenhof,Q11758
4293,9b9c698d-4729-4274-9470-da7ddf1b93f9,P1412,"languages spoken, written or signed",English,John Le Gay Brereton,Q6244275
4294,dafacd2f-56b9-4f24-b5d9-76fca89392aa,P1412,"languages spoken, written or signed",Romanian,Costache Conachi,Q281009
4295,9ffff714-9884-4ef4-b8c8-cf99b224f51b,P1412,"languages spoken, written or signed",English,Paul Mattick,Q61411
4296,464587e0-a833-430f-b1a1-e8f0c8b3803a,P1412,"languages spoken, written or signed",French,"Charles de Morny, Duke of Morny",Q965335
4297,17db88c3-36b1-4a73-b0b3-8d206e17ae8d,P1412,"languages spoken, written or signed",Catalan,Josep Trueta,Q3752290
4298,b8bd4294-0a79-40fd-b103-b04f3b5fa213,P1412,"languages spoken, written or signed",Armenian,Gevorg Emin,Q4531651
4299,97359694-ec64-4c4e-9629-6de68a40ba21,P1412,"languages spoken, written or signed",Hindi,Camille Bulcke,Q2611253
4300,49ae4fd6-d567-4c3b-ba0e-326c5b83fda1,P1412,"languages spoken, written or signed",French,Pierre Daniel Huet,Q568497
4301,d19df0d4-0d5b-4693-8758-5a7620a57b40,P1412,"languages spoken, written or signed",French,Olivier Dahan,Q673103
4302,4df878c3-59c2-4ec2-8147-94ea8506b282,P1412,"languages spoken, written or signed",Russian,David Burliuk,Q610532
4303,186385d9-6273-4314-95bf-4a2ec3c2459b,P1412,"languages spoken, written or signed",Catalan,Josep Maria Jujol,Q925005
4304,912457f8-4330-4b02-9ad9-2bf76ba0c251,P1412,"languages spoken, written or signed",French,Nicolas Oudinot,Q156373
4305,c52406d3-d88e-464f-b16a-db558ace6ce0,P1412,"languages spoken, written or signed",English,Alicia Markova,Q179196
4306,90629bb6-115a-4ea3-b5ed-aed41d750217,P1412,"languages spoken, written or signed",Latin,Heribert Rosweyde,Q639331
4307,a78893ee-7d55-4b30-9d6b-f43b080f7d2c,P1412,"languages spoken, written or signed",English,Muhammad Ali,Q36107
4308,e20759f0-baec-4488-be99-cbc19d55e144,P1412,"languages spoken, written or signed",Spanish,Gabino Diego,Q4350356
4309,ea8164d6-d2fe-424e-8bf1-d233b3dccd92,P1412,"languages spoken, written or signed",Norwegian,Alfred Madsen,Q4723113
4310,c631e54d-ae06-4677-9ca7-ef74c07026ad,P1412,"languages spoken, written or signed",Chinese,Jing Boran,Q995456
4311,bf2041f1-8f45-4a7a-9f17-65333d9a1546,P1412,"languages spoken, written or signed",Malayalam,Chandra Lakshman,Q5071289
4312,20874734-5d13-4635-b1fe-b7b5ffe4dcca,P1412,"languages spoken, written or signed",English,Martin Burrell,Q6775090
4313,0a0669b9-50dd-4330-8b12-06d239ebc940,P1412,"languages spoken, written or signed",French,Estelle Skornik,Q932338
4314,e5f16415-5ea0-41e5-859e-58e77628dd90,P1412,"languages spoken, written or signed",French,Hubert Latham,Q848304
4315,bcaefd6d-b806-413e-8021-5b51786f1dbe,P1412,"languages spoken, written or signed",English,Edward Heyman,Q4355574
4316,77ac13a7-c0f8-478c-b1ce-a93bcfa486aa,P1412,"languages spoken, written or signed",French,Martin Lamotte,Q1904385
4317,de742d1f-4084-43e0-aa11-3b87b2df5dc1,P1412,"languages spoken, written or signed",French,Auguste Couder,Q2067613
4318,8bc25e3a-e135-4302-ad84-7d9edd658689,P1412,"languages spoken, written or signed",Spanish,Juan Bautista de Anza,Q727612
4319,bb48a126-4899-44f8-a29e-fd4ab1ef1a14,P1412,"languages spoken, written or signed",Estonian,Mart Raud,Q1902908
4320,8170a21e-2553-41cd-875a-161dc7b048ef,P1412,"languages spoken, written or signed",Russian,Tanya Savicheva,Q48364
4321,fa062f28-245a-4e90-add9-e662f24a4356,P1412,"languages spoken, written or signed",Italian,Letizia Moratti,Q239024
4322,85241657-c87c-46c5-b626-c14fa8a6917f,P1412,"languages spoken, written or signed",Italian,Eva Cantarella,Q459650
4323,68865673-8f56-4d63-8dfe-57982a0bfdc7,P1412,"languages spoken, written or signed",Telugu,Rajendra Prasad,Q5516315
4324,a265f11d-2658-4902-8674-1031df3b410d,P1412,"languages spoken, written or signed",Spanish,Osvaldo Soriano,Q1366957
4325,6f36d354-1c63-45db-9596-e7afd7786443,P1412,"languages spoken, written or signed",French,Pierre Vaneck,Q956942
4326,9dc588df-5d96-4ae9-9dfa-57117adecb05,P1412,"languages spoken, written or signed",Hebrew,Sami Michael,Q1157672
4327,d16dec2d-3a3c-4a17-98a4-cce064705c94,P1412,"languages spoken, written or signed",Italian,Anna Magnani,Q56011
4328,c19c297b-2a3f-4892-8025-b77e85bb4736,P1412,"languages spoken, written or signed",French,George-Daniel de Monfreid,Q517792
4329,b7a82191-c5fd-472f-9c3d-1693c334584b,P1412,"languages spoken, written or signed",Swedish,ABBA,Q18233
4330,102a4281-3ddd-411a-8a54-0435d59e0e7a,P1412,"languages spoken, written or signed",Hindi,Sambhavana Sheth,Q7409036
4331,cfb994e5-af09-4db9-b6c5-08cc4351a8eb,P1412,"languages spoken, written or signed",English,J. G. Ballard,Q140201
4332,d2a0cbd7-8c7b-4df6-85d5-3456c4b43bd5,P1412,"languages spoken, written or signed",Hebrew,Baal Shem of London,Q3128879
4333,eaec96dc-623a-45eb-b342-10470ca26631,P1412,"languages spoken, written or signed",English,Samuel Parr,Q7412361
4334,b60c8ed0-175d-412c-85c4-3bcdc08695ff,P1412,"languages spoken, written or signed",English,Tom Mann,Q1852204
4335,8660b65c-20c5-44da-b8ae-00ab18af064b,P1412,"languages spoken, written or signed",English,Allan Warren,Q533799
4336,2a4222b3-b736-4958-a9ab-9308554ed70d,P1412,"languages spoken, written or signed",Hebrew,Jesus Christ,Q302
4337,213e101e-79b0-4c53-a766-0518d8ef4b7e,P1412,"languages spoken, written or signed",Hindi,Shriya Saran,Q292943
4338,1673e346-61c9-45fc-a194-c7a01f590c71,P1412,"languages spoken, written or signed",Spanish,Pere Gimferrer,Q1976640
4339,87aad5bd-78cc-43e1-bd55-eb40941fd1e4,P1412,"languages spoken, written or signed",Hindi,Romesh Sharma,Q7363174
4340,d6fa9594-c49d-4ce9-9cb5-c28a0090d817,P1412,"languages spoken, written or signed",Hungarian,Imre Makovecz,Q338824
4341,5d5f5d33-96de-441e-94da-6ded3e3c3987,P1412,"languages spoken, written or signed",Malayalam,Jayabharathi,Q6167450
