,uuid,predicate_id,predicate_label,obj_label,sub_label,location_is_obj,location_is_sub,obj_uri,sub_uri,Unnamed: 0_y,geolocation_sub,geolocation_obj
8136,e2cd61c9-6811-4a7b-a488-e983382517c7,P1376,capital of,Oklahoma,Oklahoma City,True,True,Q34863,Q34863,9197,"(35.4729886, -97.5170536)",
8137,b285caa3-026f-43ad-a35d-86d94eb8b7b4,P1376,capital of,Lagos,Ikeja,True,True,Q1024647,Q1024647,9198,,"(20.0171109, 103.378253)"
8138,3fdd2718-6c4f-4243-84ce-120318210871,P1376,capital of,Arkansas,Little Rock,True,True,Q33405,Q33405,9199,"(34.7465071, -92.2896267)","(35.2048883, -92.4479108)"
8139,03248b32-09a8-48d0-9c5f-7e8b633b50e7,P1376,capital of,Chad,N'Djamena,True,True,Q3659,Q3659,9200,"(12.1191543, 15.0502758)",
8140,dc7df479-0535-4957-8df8-71eeed04ad2e,P1376,capital of,Jordan,Amman,True,True,Q3805,Q3805,9201,"(31.9515694, 35.9239625)","(31.1667049, 36.941628)"
8141,6fbbd471-e8df-49f8-ac68-56222b4bd7a9,P1376,capital of,Kerala,Thiruvananthapuram,True,True,Q167715,Q167715,9202,"(8.4882267, 76.947551)","(10.3528744, 76.5120396)"
8142,c40466b9-6149-4abd-bcfe-a968fa25b991,P1376,capital of,Barbados,Bridgetown,True,True,Q36168,Q36168,9203,"(13.0977832, -59.6184184)","(13.1500331, -59.5250305)"
8143,75376028-33a3-456b-ac8a-8af97fbaf267,P1376,capital of,Dubai,Dubai,True,True,Q612,Q612,9204,"(25.2653471, 55.2924914)","(25.2653471, 55.2924914)"
8144,c8c462d9-b4b8-491b-bad8-eca4967443c3,P1376,capital of,Brandenburg,Potsdam,True,True,Q1711,Q1711,9205,"(52.4009309, 13.0591397)",
8145,78e73af4-a150-498e-b81a-48d3f5abcf28,P1376,capital of,Madagascar,Antananarivo,True,True,Q3915,Q3915,9206,"(-18.9100122, 47.5255809)",
8146,cfb630e1-7106-40af-af62-9c073def9423,P1376,capital of,Mali,Bamako,True,True,Q3703,Q3703,9207,"(12.61326555, -7.984739136241295)",
8147,308a8e03-99d3-47f7-99a6-7fa3c0b0244e,P1376,capital of,Maryland,Annapolis,True,True,Q28271,Q28271,9208,"(38.9786401, -76.492786)","(39.5162401, -76.9382069)"
8148,c8a39c0d-d0aa-4261-903d-4259d5b8d782,P1376,capital of,Telangana,Hyderabad,True,True,Q1361,Q1361,9209,"(17.360589, 78.4740613)",
8149,c9968752-7ec7-4987-a27e-b1977b3556e2,P1376,capital of,Punjab,Chandigarh,True,True,Q43433,Q43433,9210,,"(30.9293211, 75.5004841)"
8150,c2743454-27ca-4564-af51-a903d8979837,P1376,capital of,Ain,Bourg-en-Bresse,True,True,Q133069,Q133069,9211,"(46.2051192, 5.2250324)","(46.06551335, 5.28478031423462)"
8151,c32324b2-bc21-436a-b3a9-7c7372d136d5,P1376,capital of,Fiji,Suva,True,True,Q38807,Q38807,9212,"(-18.1415884, 178.4421662)","(-18.1239696, 179.0122737)"
8152,6ec8971e-83a1-497a-b8e6-ae407c0e3da4,P1376,capital of,Pennsylvania,Harrisburg,True,True,Q25280,Q25280,9213,"(40.2663107, -76.8861122)","(40.9699889, -77.7278831)"
8153,c65742dc-7a20-454e-a808-aa034fae6f56,P1376,capital of,Yemen,Sana'a,True,True,Q2471,Q2471,9214,"(15.3538569, 44.2058841)","(16.3471243, 47.8915271)"
8154,f6579b9c-3a65-4203-9923-5c5e5afdfab2,P1376,capital of,Goa,Panjim,True,True,Q214681,Q214681,9215,"(15.4989946, 73.8282141)","(15.3004543, 74.0855134)"
8155,48479789-0e30-46c1-863f-75bc6a166b17,P1376,capital of,Brunei,Bandar Seri Begawan,True,True,Q9279,Q9279,9216,"(4.8895453, 114.9417574)",
8156,857361ec-1717-4f2f-9120-cdb288527abd,P1376,capital of,Wyoming,Cheyenne,True,True,Q39042,Q39042,9217,"(41.139981, -104.820246)",
8157,e58a197c-dcfc-405e-bd47-ac1dcf2dcb59,P1376,capital of,Navarre,Pamplona,True,True,Q10282,Q10282,9218,"(42.8181992, -1.6440089)","(42.61254875, -1.830787673361753)"
8158,bc535f6c-ded0-4e19-90e2-c1520de9fa8e,P1376,capital of,Gabon,Libreville,True,True,Q3825,Q3825,9219,"(0.4086518, 9.4418849)","(-0.8999695, 11.6899699)"
8159,6a95c600-0c18-4572-9a76-3b1edbf2a47b,P1376,capital of,Kosovo,Pristina,True,True,Q25270,Q25270,9220,"(42.6638771, 21.1640849)",
8160,3bc671ed-24f4-4a2f-a060-a3a5f7f4836e,P1376,capital of,Greenland,Nuuk,True,True,Q226,Q226,9221,"(64.1766835, -51.7359356)","(77.6192349, -42.8125967)"
8161,6c30b2a2-9a3b-41e6-a843-75101decc01a,P1376,capital of,Cebu,Cebu City,True,True,Q1467,Q1467,9222,"(10.2931062, 123.9020773)","(10.2931062, 123.9020773)"
8162,83fe23c4-d227-4a56-b1db-4f038d602764,P1376,capital of,England,Winchester,True,True,Q172157,Q172157,9223,"(51.0612766, -1.3131692)",
8163,8de6b005-416e-4ee2-a819-0b4f50f66f00,P1376,capital of,Yugoslavia,Belgrade,True,True,Q3711,Q3711,9224,"(44.8178131, 20.4568974)","(23.04123655, -81.52614194734898)"
8164,6708f62d-cafd-41e5-b79f-b0338f37a10b,P1376,capital of,Connecticut,Hartford,True,True,Q33486,Q33486,9225,"(41.764582, -72.6908547)","(41.6500201, -72.7342163)"
8165,123e4c9f-1d8a-4b3e-98f1-0feaa3abaecf,P1376,capital of,Peru,Lima,True,True,Q2868,Q2868,9226,"(-12.0621065, -77.0365256)","(-6.8699697, -75.0458515)"
8166,ce4f99d2-4579-4bac-a885-be81c28901bb,P1376,capital of,Guinea,Conakry,True,True,Q3733,Q3733,9227,"(9.5170602, -13.6998434)","(10.7226226, -10.7083587)"
8167,d6041ca9-95b4-4635-8874-d07e903ec635,P1376,capital of,Miranda,Los Teques,True,True,Q695631,Q695631,9228,"(10.3437382, -67.0453091)","(43.5143244, 0.4041473)"
8168,6029a09b-f8ad-499b-9dbb-0a6b469d68a1,P1376,capital of,Alaska,Juneau,True,True,Q29445,Q29445,9229,"(43.9532381, -90.1218405)","(64.4459613, -149.680909)"
8169,d1b50e0b-23f6-40a7-b54d-cdd0de510c8f,P1376,capital of,Belize,Belmopan,True,True,Q3043,Q3043,9230,"(17.250199, -88.770018)",
8170,d01e689a-bcfb-434d-a0d9-c5872aedf19b,P1376,capital of,Karachi,Gulshan Town,True,True,Q5617890,Q5617890,9231,"(24.92977035, 67.1236071960394)","(24.8546842, 67.0207055)"
8171,e9bb9d40-301e-4f46-9022-12c5f617ad98,P1376,capital of,Lima,Huacho,True,True,Q1002052,Q1002052,9232,"(-11.108524, -77.6103295)",
8172,83753c5d-7113-496f-9284-d0a60269029c,P1376,capital of,California,Sacramento,True,True,Q18013,Q18013,9233,"(38.5810606, -121.493895)","(36.7014631, -118.755997)"
8173,32adb275-88f1-4772-877f-97514d588d37,P1376,capital of,England,City of London,True,True,Q23311,Q23311,9234,,"(52.5310214, -1.2649062)"
8174,95ff4f5a-6b7d-4562-b43b-2bfab8180d32,P1376,capital of,Rwanda,Kigali,True,True,Q3859,Q3859,9235,"(-1.8859597, 30.1296751)",
8175,ed845645-df29-476d-be36-3dd41d226daf,P1376,capital of,Belgium,Brussels,True,True,Q239,Q239,9236,"(50.8465573, 4.351697)","(50.6402809, 4.6667145)"
8176,abe38263-d17d-484a-af1c-0a87b2f6399e,P1376,capital of,Bhutan,Thimphu,True,True,Q9270,Q9270,9237,"(27.4713546, 89.6336729)","(27.549511, 90.5119273)"
8177,03d91505-7301-410f-a444-732eb923dcbd,P1376,capital of,Munich,Munich,True,True,Q1726,Q1726,9238,"(48.1371079, 11.5753822)","(48.1371079, 11.5753822)"
8178,93f33466-6dd9-40f0-bbb5-d22fe7f348c5,P1376,capital of,Indonesia,Bukittinggi,True,True,Q7248,Q7248,9239,,"(-2.4833826, 117.8902853)"
8179,46f718d1-352d-4b17-b1f4-fe46b0b7bfe9,P1376,capital of,Kabul,Kabul,True,True,Q5838,Q5838,9240,"(34.5260109, 69.1776838)",
8180,e0b8df9a-a04d-475d-830d-382479fadc67,P1376,capital of,Greece,Nauplion,True,True,Q202337,Q202337,9241,"(37.5659229, 22.8068782)",
8181,59727158-b8c0-48e4-afb1-c74d630ff0a1,P1376,capital of,Centre,Hinche,True,True,Q993851,Q993851,9242,"(19.1445541, -72.0087527)","(47.5490251, 1.7324062)"
8182,b61fed0a-b961-4ac5-b4fb-fed7411872f4,P1376,capital of,Alba,Alba Iulia,True,True,Q174665,Q174665,9243,"(46.0687385, 23.5704398)","(56.7861112, -4.1140518)"
8183,d60102b9-4bf5-49f2-8e05-a1c4effbb989,P1376,capital of,Idaho,Boise,True,True,Q35775,Q35775,9244,"(43.6008183, -116.24210864118032)","(43.6447642, -114.015407)"
8184,199d135b-1844-445d-8a62-f13e141b5986,P1376,capital of,Southwest,Buea,True,True,Q312209,Q312209,9245,,"(5.0577606, 9.2289407)"
8185,4f929c21-fd7d-44e8-93c5-1c97b97b242b,P1376,capital of,Tennessee,Nashville,True,True,Q23197,Q23197,9246,"(36.1622767, -86.7742984)","(35.7730076, -86.2820081)"
8186,977ebc20-c985-43fb-9586-7c343051fa71,P1376,capital of,Luxembourg,Arlon,True,True,Q675960,Q675960,9247,,"(49.8158683, 6.1296751)"
8187,c7373931-2caa-47e3-a9d0-fce65686f8be,P1376,capital of,Salzburg,Salzburg,True,True,Q34713,Q34713,9248,"(47.7981346, 13.0464806)","(47.7981346, 13.0464806)"
8188,6a6499a5-d106-473e-a2e3-61cfdf2cb016,P1376,capital of,Papua,Jayapura,True,True,Q27860,Q27860,9249,"(-2.5387539, 140.7037389)","(-5.6816069, 144.2489081)"
8189,4faa9851-d239-484a-8ab1-2294b40cb013,P1376,capital of,Texas,Austin,True,True,Q16559,Q16559,9250,"(30.2711286, -97.7436995)",
8190,3e5000c2-e45c-4489-9074-9814507eae95,P1376,capital of,Minnesota,Saint Paul,True,True,Q28848,Q28848,9251,,"(45.9896587, -94.6113288)"
8191,5df770ac-f7d3-458c-8792-89f0bb09d96e,P1376,capital of,Oman,Muscat,True,True,Q3826,Q3826,9252,"(23.61515, 58.5912467)","(21.0000287, 57.0036901)"
8192,a4858560-ffc3-4127-902c-c6b5e402401a,P1376,capital of,East,Bertoua,True,True,Q657734,Q657734,9253,"(4.5777265, 13.6844409)","(3.9894393, 14.178373)"
8193,6df2229d-75c2-4cab-a12d-0ec4d428e307,P1376,capital of,West,Bafoussam,True,True,Q799808,Q799808,9254,"(5.4758844, 10.4217852)",
8194,51c1ad82-3a63-41ca-9e0b-152ff72b7b1b,P1376,capital of,Florida,Tallahassee,True,True,Q37043,Q37043,9255,"(30.4380832, -84.2809332)","(27.7567667, -81.4639835)"
8195,d2ee773c-0e7b-4391-b880-8dcb1396b8d3,P1376,capital of,Georgia,Tbilisi,True,True,Q994,Q994,9256,"(41.6934591, 44.8014495)","(41.6809707, 44.0287382)"
8196,ef28c908-98a1-46a9-9428-35bc9f9c0083,P1376,capital of,Macedonia,Vergina,True,True,Q213916,Q213916,9257,"(40.4871136, 22.3172749)","(41.6171214, 21.7168387)"
8197,1455b578-1a8a-4112-bd6b-fe176f67bb4d,P1376,capital of,Flanders,Brussels,True,True,Q239,Q239,9258,"(50.8465573, 4.351697)","(51.096246199999996, 4.178629103169916)"
8198,8b22e354-d72c-44f0-b7ce-92b9d6f6b056,P1376,capital of,Malawi,"Zomba, Malawi",True,True,Q219117,Q219117,9259,"(-15.3863208, 35.3268273)","(-13.2687204, 33.9301963)"
8199,55b89480-f9ad-4bec-8e56-dc9e302d14b8,P1376,capital of,Unity,Bentiu,True,True,Q818284,Q818284,9260,"(9.2480864, 29.8003988)",
8200,64eba19f-f56a-4497-aa57-e73cc3fc0998,P1376,capital of,Judah,Hebron,True,True,Q168225,Q168225,9261,"(31.528902, 35.0944873)","(31.666667, 35.166667)"
8201,874a6e53-234e-478d-ba54-620e8b6c7b0b,P1376,capital of,Nord,Lille,True,True,Q648,Q648,9262,,"(50.52896715, 3.0883523694464854)"
8202,4f63162e-7c75-40a3-87f6-0734ab0ba5ed,P1376,capital of,Kansas,Topeka,True,True,Q41057,Q41057,9263,"(39.049011, -95.677556)","(38.27312, -98.5821872)"
8203,2833a02d-797f-49c2-b52b-d0063bc63f85,P1376,capital of,Lakes,Rumbek,True,True,Q607336,Q607336,9264,,"(6.7526715500000005, 30.09484286968568)"
8204,bb6a1272-2685-4f03-a7f8-13399c01746f,P1376,capital of,Bari,Bosaso,True,True,Q331556,Q331556,9265,"(11.27848, 49.179952)","(41.1257843, 16.8620293)"
8205,fffcf7fa-d1ec-4f55-b5ac-2291e9c1d54b,P1376,capital of,Galicia,Santiago de Compostela,True,True,Q14314,Q14314,9266,"(42.9057312, -8.517517)",
8206,6a9d91c1-eb9b-4142-8371-3c063ec40700,P19,place of birth,Alexandra,Allan Peiper,True,False,Q1886736,Q1886736,1062,,"(-45.2535683, 169.3870836)"
8207,cf7dab6a-4050-4b37-8f19-b84070ce8fad,P19,place of birth,Doncaster,Anthony Barber,True,False,Q333193,Q333193,1063,,"(53.5227681, -1.1335312)"
8208,9f747ed9-2ead-46d2-8914-80bce0d09335,P19,place of birth,Scotland,Paul Mounsey,True,False,Q7152639,Q7152639,1064,,"(56.7861112, -4.1140518)"
8209,461eb46c-078c-41d6-8d45-161d5584f513,P19,place of birth,Toronto,Moe Koffman,True,False,Q1942336,Q1942336,1065,,"(43.6534817, -79.3839347)"
8210,fcdfc037-8497-41c1-b8a5-29bfbbc99271,P19,place of birth,Vienna,Kurt Schwertsik,True,False,Q86557,Q86557,1066,,"(48.2083537, 16.3725042)"
8211,9ef8f377-530b-4f8f-8e09-3dde64a00165,P19,place of birth,Paris,Claude Arrieu,True,False,Q272886,Q272886,1067,,"(48.8588897, 2.3200410217200766)"
8212,b14259f9-647f-4055-8278-29df79e327cf,P19,place of birth,Yokohama,Ryō Kase,True,False,Q1036275,Q1036275,1068,,"(35.4443947, 139.6367727)"
8213,0b1a09c6-f3c4-4432-aef7-b95728b5a7f4,P19,place of birth,Antwerp,Frans Floris I,True,False,Q543948,Q543948,1069,,"(51.2211097, 4.3997081)"
8214,4b78bb8e-d002-4ef5-8c9c-598cdba923f2,P19,place of birth,Barcelona,Henry Heras,True,False,Q5722866,Q5722866,1070,,"(41.3828939, 2.1774322)"
8215,aa265ac5-f3f3-4f2a-bc72-047475cb76ad,P19,place of birth,Rome,Daniele Franceschini,True,False,Q1089110,Q1089110,1071,,"(41.8933203, 12.4829321)"
8216,5b30efd7-7e2b-483f-85e0-c179795ef397,P19,place of birth,Guangzhou,Yeung Sum,True,False,Q1026809,Q1026809,1072,,"(23.1301964, 113.2592945)"
8217,57b42ceb-33ee-4487-89a6-6e99266f75c5,P19,place of birth,Lahore,Sajjad Ali,True,False,Q3308621,Q3308621,1073,,"(31.5656822, 74.3141829)"
8218,be7820d9-ea4a-4b98-aace-47665d86293d,P19,place of birth,Florence,Giovanni Maria Morandi,True,False,Q1773095,Q1773095,1074,,"(43.7698712, 11.2555757)"
8219,cc6a7a70-5366-4ca9-be91-dc9f1fe058e4,P19,place of birth,Belfast,Brian Boyd,True,False,Q4090348,Q4090348,1075,,"(54.596391, -5.9301829)"
8220,ace1d804-8be9-4858-bb4c-1525b4b02568,P19,place of birth,Paris,Maurice de Vlaminck,True,False,Q241098,Q241098,1076,,"(48.8588897, 2.3200410217200766)"
8221,5f67ba4a-a9b1-4749-bffe-a14103c2f31d,P19,place of birth,Budapest,Guy Deghy,True,False,Q5622199,Q5622199,1077,,"(47.48138955, 19.14609412691246)"
8222,51599d61-d7c8-4b71-8bbb-b202f49f7a72,P19,place of birth,Odessa,Ze'ev Jabotinsky,True,False,Q319896,Q319896,1078,,"(46.4843023, 30.7322878)"
8223,0119e4c8-f19f-4b34-ab3f-64dd14b04f16,P19,place of birth,Melbourne,John Brumby,True,False,Q3108047,Q3108047,1079,,"(-37.8142454, 144.9631732)"
8224,c38de196-d6e2-46dd-94bc-c1888c504bcf,P19,place of birth,Lyon,Pierre Dupont,True,False,Q2735843,Q2735843,1080,,"(45.7578137, 4.8320114)"
8225,ad718890-db53-4883-9565-0d9f525ac0a3,P19,place of birth,Halifax,Taras Kuzio,True,False,Q7685535,Q7685535,1081,,"(44.648618, -63.5859487)"
8226,050a1150-8a4c-46fe-a752-9b4876d8abb1,P19,place of birth,Tokyo,Masako Natsume,True,False,Q3276472,Q3276472,1082,,"(35.6840574, 139.7744912)"
8227,0aed8700-1ce9-49ca-9839-7efcb545259b,P19,place of birth,London,Henry Mayhew,True,False,Q1227273,Q1227273,1083,,"(51.5073359, -0.12765)"
8228,bb207d1b-cf8d-4299-802c-47863602a15b,P19,place of birth,Montreal,Henri Bourassa,True,False,Q3130733,Q3130733,1084,,"(45.5031824, -73.5698065)"
8229,5190b213-95f1-4539-83e3-7608ec7d4126,P19,place of birth,Queensland,Fergus McMaster,True,False,Q5444191,Q5444191,1085,,"(-22.1646782, 144.5844903)"
8230,54466085-8a55-4659-9737-a4b6996bf568,P19,place of birth,Sydney,Natalie Lowe,True,False,Q6968202,Q6968202,1086,,"(-33.8698439, 151.2082848)"
8231,25705d30-acb0-4b7f-a234-a1d930662236,P19,place of birth,Helsinki,Ilari Sahamies,True,False,Q5997161,Q5997161,1087,,"(60.1674881, 24.9427473)"
8232,d4462efc-0ba9-4fd6-8dfa-a4c3e18d96bd,P19,place of birth,Preston,Charles Holmes,True,False,Q536483,Q536483,1088,,"(53.7593363, -2.6992717)"
8233,28e5597e-2b5d-4490-9fd6-f8edd9fe92d5,P19,place of birth,London,Rob Lee,True,False,Q465004,Q465004,1089,,"(51.4893335, -0.14405508452768728)"
8234,d3faf36f-b525-4ec1-9fd8-5d9b7d4a6282,P19,place of birth,Seoul,Nam June Paik,True,False,Q158056,Q158056,1090,,"(37.5666791, 126.9782914)"
8235,c727ad3c-ba11-44ab-b24f-a5c43cd2e86d,P19,place of birth,Tokyo,Hiroshi Takemura,True,False,Q4450268,Q4450268,1091,,"(35.6840574, 139.7744912)"
8236,86f64c02-419d-4d56-903f-884714700b48,P19,place of birth,Detroit,Cedric Boswell,True,False,Q4094986,Q4094986,1092,,"(42.3315509, -83.0466403)"
8237,4ace459d-1759-4e03-a1b2-521b67b30457,P19,place of birth,Bangkok,Sirindhorn,True,False,Q1884754,Q1884754,1093,,"(13.8245796, 100.6224463)"
8238,060a4334-f875-4861-a7b9-944c7a661ffd,P19,place of birth,Nebraska,Susette LaFlesche Tibbles,True,False,Q533721,Q533721,1094,,"(41.7370229, -99.5873816)"
8239,0912049e-9277-41ea-a546-a62124410764,P19,place of birth,Madrid,Charles II of Spain,True,False,Q36174,Q36174,1095,,"(40.4167047, -3.7035825)"
8240,c09271ef-5939-471c-8d89-ef05b4c0b75c,P19,place of birth,Melbourne,Gerard Lee,True,False,Q5550058,Q5550058,1096,,"(-37.8142454, 144.9631732)"
8241,9d957c10-447c-4ec8-a36f-3ec82c8d4138,P19,place of birth,Montreal,Eddie Creatchman,True,False,Q5335950,Q5335950,1097,,"(45.5031824, -73.5698065)"
8242,3580cadf-776b-40be-9c14-0716ebf24c2f,P19,place of birth,Rome,Giovanni Sgambati,True,False,Q1339344,Q1339344,1098,,"(41.8933203, 12.4829321)"
8243,4e686b36-a470-43b7-9211-18a28a7614ca,P19,place of birth,Constantinople,Michael Maleinos,True,False,Q975412,Q975412,1099,,"(41.0091982, 28.9662187)"
8244,62b9b174-9b9f-4b6a-8499-8a2aa9c791a3,P19,place of birth,Bristol,John Addington Symonds,True,False,Q538549,Q538549,1100,,"(51.4538022, -2.5972985)"
8245,d6eb6b50-e3d4-4212-98d1-64e06f7cadfa,P19,place of birth,Glasgow,John McAllion,True,False,Q1379003,Q1379003,1101,,"(55.861155, -4.2501687)"
8246,7bb49467-9ebf-4d3f-bde0-b7f7ba781090,P19,place of birth,Cebu,Rodel Mayol,True,False,Q3036916,Q3036916,1102,,"(10.2931062, 123.9020773)"
8247,a09fdc8e-9cc3-4920-abba-d63856e25628,P19,place of birth,Ukraine,Alla Pavlova,True,False,Q2446515,Q2446515,1103,,"(49.4871968, 31.2718321)"
8248,4c534db0-d09e-4798-b825-60f96a6668b1,P19,place of birth,Houston,Thorne Webb Dreyer,True,False,Q7796382,Q7796382,1104,,"(29.7589382, -95.3676974)"
8249,e37e21b0-5c54-4d9a-9773-2e349cf41102,P19,place of birth,Barcelona,Salvador Puig Antich,True,False,Q439168,Q439168,1105,,"(41.3828939, 2.1774322)"
8250,fe841f1d-f047-4991-88f0-e234bc2f3b66,P19,place of birth,Lund,Sverrir Gudnason,True,False,Q138232,Q138232,1106,,"(55.7029296, 13.1929449)"
8251,5ca90741-b9a1-4c29-9867-a49e33d75fcb,P19,place of birth,Milan,Maximilian Sforza,True,False,Q378739,Q378739,1107,,"(45.4641943, 9.1896346)"
8252,25952c28-94e4-4d19-b749-c302bd3b950f,P19,place of birth,Scotland,David Coulthard,True,False,Q172832,Q172832,1108,,"(56.7861112, -4.1140518)"
8253,18baa2a6-cffd-47f2-b7d2-a5521b1d9f19,P19,place of birth,Tehran,Parviz Davoodi,True,False,Q981435,Q981435,1109,,"(35.6892523, 51.3896004)"
8254,0669a601-bab0-4a5c-8edf-64c1efc9ccb2,P19,place of birth,Atlanta,Killer Mike,True,False,Q671665,Q671665,1110,,"(33.7489924, -84.3902644)"
8255,96284f8f-02e8-4ce5-b652-0a584c31745c,P19,place of birth,London,Boris Karloff,True,False,Q203219,Q203219,1111,,"(51.5073359, -0.12765)"
8256,20a54b9d-a92d-4440-820f-080ea1a6a544,P19,place of birth,Atlanta,Elise Broach,True,False,Q5361649,Q5361649,1112,,"(33.7489924, -84.3902644)"
8257,086b9344-2710-4af6-938e-6a39c0f63151,P19,place of birth,Thailand,Joey Boy,True,False,Q6214293,Q6214293,1113,,"(14.8971921, 100.83273)"
8258,9997d234-7681-4e21-855e-6e8e0f890b90,P19,place of birth,Angeles,Kristine Johnson,True,False,Q6438309,Q6438309,1114,,"(15.1389351, 120.5875321)"
8259,3c14631f-91db-45eb-9d9e-c4ff3eb38200,P19,place of birth,Paris,Cas Haley,True,False,Q5047771,Q5047771,1115,,"(48.8588897, 2.3200410217200766)"
8260,4c3cf841-49c7-4d77-8728-3fcab1997449,P19,place of birth,Staffordshire,"George Anson, 1st Baron Anson",True,False,Q510281,Q510281,1116,,"(52.824694199999996, -2.0074546723348115)"
8261,2ca07da0-7ed2-40e0-80c8-42ca0f0cd9bf,P19,place of birth,Salt,Nayef Hawatmeh,True,False,Q259190,Q259190,1117,,"(41.9741672, 2.7949886)"
8262,a082157b-c0b3-4115-b389-c7a416635ec2,P19,place of birth,Shanghai,Albert Allen Bartlett,True,False,Q1891460,Q1891460,1118,,"(31.2312707, 121.4700152)"
8263,3287d642-a959-4254-868a-3bb12c3f2598,P19,place of birth,Lyon,Catherine Tasca,True,False,Q2942078,Q2942078,1119,,"(45.7578137, 4.8320114)"
8264,768b4cb4-1d9b-471a-92e0-dec4b6716f9d,P19,place of birth,Berlin,Ludwig Marcuse,True,False,Q216409,Q216409,1120,,"(52.5170365, 13.3888599)"
8265,bec5f0ad-afff-4267-89dd-ceeb1a2cda3f,P19,place of birth,Taipei,Jam Hsiao,True,False,Q717861,Q717861,1121,,"(25.0375198, 121.5636796)"
8266,a24d37c1-5d87-4465-8c6a-9ab4a83c152c,P19,place of birth,Gothenburg,Kjell Olofsson,True,False,Q3815754,Q3815754,1122,,"(57.7072326, 11.9670171)"
8267,f0a1bc21-bf31-4b4f-8eb2-4ceea25b3933,P19,place of birth,Guangdong,Derek Tsang,True,False,Q1321598,Q1321598,1123,,"(23.1357694, 113.1982688)"
8268,dd85f55a-8870-4682-b080-3b36e7ef8d48,P19,place of birth,Luton,Simon Law,True,False,Q7519181,Q7519181,1124,,"(51.89107295, -0.4230304076201782)"
8269,c91d3586-25c1-41b2-aedc-789fad15cfbb,P19,place of birth,Boston,Tony Rumble,True,False,Q7823326,Q7823326,1125,,"(42.3554334, -71.060511)"
8270,7bb6366c-34bd-4472-9b39-2df54e80ab00,P19,place of birth,Havana,Rita Montaner y Facenda,True,False,Q448525,Q448525,1126,,"(23.135305, -82.3589631)"
8271,2894f314-90fb-4ddf-a5b8-889bc5db852d,P19,place of birth,Essex,Haydn Bendall,True,False,Q1797566,Q1797566,1127,,"(51.77046785, 0.46466977412300386)"
8272,0aa5c330-87a4-4a42-89cc-2881a25c9989,P19,place of birth,Bristol,Larry Stabbins,True,False,Q949668,Q949668,1128,,"(51.4538022, -2.5972985)"
8273,47cebc00-28b8-41c2-b219-577bf790e0ec,P19,place of birth,Newmarket,David Diplacido,True,False,Q5232982,Q5232982,1129,,"(52.2443103, 0.4065503)"
8274,abf4303b-2cbe-4a50-9e91-ac4ee3f58f4b,P19,place of birth,Verona,Antonio Badile,True,False,Q941609,Q941609,1130,,"(45.4384958, 10.9924122)"
8275,7e3f8c66-43d2-47de-a96a-5f899dfd5077,P19,place of birth,Madrid,Claudio Coello,True,False,Q332466,Q332466,1131,,"(40.4167047, -3.7035825)"
8276,1c05cc13-36ba-4c9e-a545-660ae317c4fd,P19,place of birth,Hamilton,Bryan Crawford,True,False,Q4980039,Q4980039,1132,,"(43.2560802, -79.8728583)"
8277,0d672da8-e4f5-47e9-862f-370a4c4930ff,P19,place of birth,Boston,Damian O'Flynn,True,False,Q16010080,Q16010080,1133,,"(42.3554334, -71.060511)"
8278,d751d04e-3b51-430f-89a5-fa85b0a56240,P19,place of birth,London,Pennie Smith,True,False,Q542137,Q542137,1134,,"(51.5073359, -0.12765)"
8279,db885e55-cd23-493d-b29e-8289febdaee7,P19,place of birth,Auckland,Wade Cunningham,True,False,Q1790883,Q1790883,1135,,"(-36.852095, 174.7631803)"
8280,a32361d0-7f72-405a-9413-b223c5a3fcd6,P19,place of birth,Chicago,Victor Skrebneski,True,False,Q7926346,Q7926346,1136,,"(41.8755616, -87.6244212)"
8281,5cc0f5bc-fe1d-49b7-b5c5-62a8c57545c2,P19,place of birth,Brunswick,Tobias Rau,True,False,Q697480,Q697480,1137,,"(52.2646577, 10.5236066)"
8282,35b15fd1-7864-4df6-a651-bfb4492772ac,P19,place of birth,Toronto,Lawrence Bayne,True,False,Q349643,Q349643,1138,,"(43.6534817, -79.3839347)"
8283,4fe09535-2e0f-4efb-9130-beb62ae60c8b,P19,place of birth,Denver,Aaron King,True,False,Q4662149,Q4662149,1139,,"(39.7392364, -104.984862)"
8284,e36fe1fc-400e-44f9-8a87-85c1e57f683f,P19,place of birth,Rome,Marco Benefial,True,False,Q466471,Q466471,1140,,"(41.8933203, 12.4829321)"
8285,8638c12c-fe21-4592-a491-ddeb2f4b0923,P19,place of birth,Boston,James Jackson Putnam,True,False,Q3067385,Q3067385,1141,,"(42.3554334, -71.060511)"
8286,64c5d01a-f321-43cb-99f4-3714a6d7183d,P19,place of birth,London,India Hicks,True,False,Q1936171,Q1936171,1142,,"(51.5073359, -0.12765)"
8287,8699df43-1d04-4e44-bf22-50b08c1c8141,P19,place of birth,Perth,Jack Wong Sue,True,False,Q6115853,Q6115853,1143,,"(-31.9558933, 115.8605855)"
8288,90cbaab3-4d4d-422e-8456-885d7a381db3,P19,place of birth,Utrecht,Godert van der Capellen,True,False,Q572934,Q572934,1144,,"(52.080985600000005, 5.12768396945229)"
8289,cbe40287-d236-4065-bc7f-872108f60715,P19,place of birth,Harlem,Robert Parris Moses,True,False,Q15502532,Q15502532,1145,,"(40.8078786, -73.9454154)"
